bloque_master_num,bloque_master_label,db_region,db_zona,db_bloque,par,punto_a_negro,punto_b_rojo,tipo,patogeno,enfermedades,variante_visual,requiere_diagonal,zona_sensible,cobertura_anatomica,vista_anatomica,fuente_principal,fuente_secundaria,estado,numero_asignado,archivo_propuesto,archivo_existente
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Esófago - Subclavia,Esófago,Subclavia,Bacteria,Bacilo Staphiloccocus A,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,458,458_Esofago_Subclavia.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Estómago - Subclavia Derecha,Estómago,Subclavia Derecha,Bacteria,Chiostrycium Perfringens,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,459,459_Estomago_Subclavia_Derecha.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Subclavia - Bacilo Difteroide,Subclavia,Bacilo Difteroide,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,460,460_Subclavia_Bacilo_Difteroide.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Esternocleidomastoideo Derecho - Mastoides,Esternocleidomastoideo Derecho,Mastoides,Virus,Guillain Barre o Polirradiculo RESERVORIO,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,461,461_Esternocleidomastoideo_Derecho_Mastoides.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Esternocleidomastoideo Izquierdo - Hipófisis,Esternocleidomastoideo Izquierdo,Hipófisis,Emocional/Psicoemocional,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,462,462_Esternocleidomastoideo_Izquierdo_Hipofisis.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Carótica Yugular - Streptococcus Pneumoniae,Carótica Yugular,Streptococcus Pneumoniae,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,463,463_Carotica_Yugular_Streptococcus_Pneumoniae.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,ECM Derecho - ECM Izquierdo,ECM Derecho,ECM Izquierdo,,,,Bilateral real (derecho/izquierdo),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,464,464_ECM_Derecho_ECM_Izquierdo.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Yugular - Temporal,Yugular,Temporal,Sin clasificar,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,465,465_Yugular_Temporal.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Yugular - Carótida,Yugular,Carótida,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,466,466_Yugular_Carotida.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Yugular - Yugular,Yugular,Yugular,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,467,467_Yugular_Yugular.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Plexo Cervical - Bulbo Raquídeo,Plexo Cervical,Bulbo Raquídeo,Bacteria,Serra tiafonti cola,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,468,468_Plexo_Cervical_Bulbo_Raquideo.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Plexo Cervical - Entre Clavícula y Cuello,Plexo Cervical,Entre Clavícula y Cuello,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,469,469_Plexo_Cervical_Entre_Clavicula_y_Cuello.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Subclavia - Esófago,Subclavia,Esófago,Bacteria,Bacilo Staphiloccocus A,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,470,470_Subclavia_Esofago.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Cervicales - Plexo Cervical,Cervicales,Plexo Cervical,Sin clasificar,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,471,471_Cervicales_Plexo_Cervical.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Plexo Cervical - Supraespinoso,Plexo Cervical,Supraespinoso,Bacteria,Myco bacte rium Aviu m,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,472,472_Plexo_Cervical_Supraespinoso.png,
2,CUELLO,Cabeza,Cuello,Garganta Lateral,Plexo Cervical - PLEXO,Plexo Cervical,PLEXO,Bacteria,Streptococcus,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,473,473_Plexo_Cervical_PLEXO.png,
2,CUELLO,Cabeza,Cuello,Nuca,Atlas - Atlas,Atlas,Atlas,Especial/Disfunción,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,474,474_Atlas_Atlas.png,
2,CUELLO,Cabeza,Cuello,Nuca,Atlas IZQ - Útero,Atlas IZQ,Útero,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,475,475_Atlas_IZQ_Utero.png,
2,CUELLO,Cabeza,Cuello,Nuca,Cervical 3-4 - Suprarrenal,Cervical 3,4,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,476,476_Cervical_3_4_Suprarrenal.png,
2,CUELLO,Cabeza,Cuello,Nuca,Cervical 3 - Sacro 2,Cervical 3,Sacro 2,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,477,477_Cervical_3_Sacro_2.png,
2,CUELLO,Cabeza,Cuello,Nuca,Cervical 7 - Dorsal 1,Cervical 7,Dorsal 1,Especial/Disfunción,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,478,478_Cervical_7_Dorsal_1.png,
2,CUELLO,Cabeza,Cuello,Nuca,Supraespinoso - Supraespinoso,Supraespinoso,Supraespinoso,Complejo,Mycobacterium tuberculosis,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,✅ TIENE FICHA APROBADA,100,100_Supraespinoso_supraespinoso.png,100_Supraespinoso_supraespinoso.png
2,CUELLO,Cabeza,Cuello,Nuca,Cervical 1 - Esternocleidomastoideo Derecho,Cervical 1,Esternocleidomastoideo Derecho,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,479,479_Cervical_1_Esternocleidomastoideo_Derecho.png,
2,CUELLO,Cabeza,Cuello,Nuca,Hueco Garganta - Glúteo Izquierdo,Hueco Garganta,Glúteo Izquierdo,Reservorio,UNIVERSAL,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,480,480_Hueco_Garganta_Gluteo_Izquierdo.png,
2,CUELLO,Cabeza,Cuello,Nuca,Cervical - Cisura Media,Cervical,Cisura Media,Sin clasificar,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,481,481_Cervical_Cisura_Media.png,
2,CUELLO,Cabeza,Cuello,Nuca,Clavícula Media Derecha - Submaxilar Izquierdo,Clavícula Media Derecha,Submaxilar Izquierdo,Bacteria,Bordetella Pertussis,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,482,482_Clavicula_Media_Derecha_Submaxilar_Izquierdo.png,
2,CUELLO,Cabeza,Cuello,Nuca,Clavícula Media Izquierda - Submaxilar Derecho,Clavícula Media Izquierda,Submaxilar Derecho,Bacteria,Bordetella Pertussis,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,483,483_Clavicula_Media_Izquierda_Submaxilar_Derecho.png,
2,CUELLO,Cabeza,Cuello,Nuca,Plexo Cervical - Sacro,Plexo Cervical,Sacro,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,✅ TIENE FICHA APROBADA,60,060_SACRO_Plexo_cervical.png,060_SACRO_Plexo_cervical.png
2,CUELLO,Cabeza,Cuello,Nuca,Plexo Cervical - Útero,Plexo Cervical,Útero,Especial/Disfunción,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,484,484_Plexo_Cervical_Utero.png,
2,CUELLO,Cabeza,Cuello,Nuca,Primera Cervical - Útero,Primera Cervical,Útero,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,485,485_Primera_Cervical_Utero.png,
2,CUELLO,Cabeza,Cuello,Nuca,Cervical 5 - Sacro,Cervical 5,Sacro,Disfunción,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,486,486_Cervical_5_Sacro.png,
2,CUELLO,Cabeza,Cuello,Nuca,Cervical 5 - Cervical 5,Cervical 5,Cervical 5,Bacteria,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,487,487_Cervical_5_Cervical_5.png,
2,CUELLO,Cabeza,Cuello,Nuca,Cervical 7 - Cervical 7,Cervical 7,Cervical 7,Sin clasificar,Stap hyloc occu sCapit is,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,488,488_Cervical_7_Cervical_7.png,
2,CUELLO,Cabeza,Cuello,Nuca,Dorsal 1 - Dorsal 1,Dorsal 1,Dorsal 1,Sin clasificar,Blast ocisti s homi nis o Prote us Vulg aris,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del cuello y garganta,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,489,489_Dorsal_1_Dorsal_1.png,
3,TÓRAX,Tronco,Tórax,Collar,Mango del Esternón - Mango del Esternón,Mango del Esternón,Mango del Esternón,Virus,Coxsackie,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,490,490_Mango_del_Esternon_Mango_del_Esternon.png,
3,TÓRAX,Tronco,Tórax,Collar,Costilla 1 - Costilla 1,Costilla 1,Costilla 1,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,491,491_Costilla_1_Costilla_1.png,
3,TÓRAX,Tronco,Tórax,Collar,Subclavia - Subclavia,Subclavia,Subclavia,Bacteria,Bacilo difteroide,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,✅ TIENE FICHA APROBADA,62,062_Subclavia_Subclavia.png,062_Subclavia_Subclavia.png
3,TÓRAX,Tronco,Tórax,Collar,Epiclavio - Epiclavio,Epiclavio,Epiclavio,Especial/Disfunción,Espe cial,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,492,492_Epiclavio_Epiclavio.png,
3,TÓRAX,Tronco,Tórax,Collar,Mediastino - Mediastino,Mediastino,Mediastino,Bacteria,Proteus Mirabilis,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,✅ TIENE FICHA APROBADA,23,023_Mediastino_Mediastino.png,023_Mediastino_Mediastino.png
3,TÓRAX,Tronco,Tórax,Collar,Mediastino - Cerebelo,Mediastino,Cerebelo,Emocional/Psicoemocional,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,493,493_Mediastino_Cerebelo.png,
3,TÓRAX,Tronco,Tórax,Collar,Costillas 1 al 12 - Riñón,Costillas 1 al 12,Riñón,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,494,494_Costillas_1_al_12_Rinon.png,
3,TÓRAX,Tronco,Tórax,Collar,Esternocleidomastoideo Derecho - Esternón,Esternocleidomastoideo Derecho,Esternón,Virus,Guillain Barre o Polirradiculo RESERVORIO,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,495,495_Esternocleidomastoideo_Derecho_Esternon.png,
3,TÓRAX,Tronco,Tórax,Collar,Esternón - Suprarrenales,Esternón,Suprarrenales,Especial/Disfunción,Poliglobulia (Lucio),,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,496,496_Esternon_Suprarrenales.png,
3,TÓRAX,Tronco,Tórax,Collar,Esternón - Timo,Esternón,Timo,Emocional/Psicoemocional,Eritr ocito s,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,✅ TIENE FICHA APROBADA,0,000_Timo_Esternon_plantilla_aprobada.png,000_Timo_Esternon_plantilla_aprobada.png
3,TÓRAX,Tronco,Tórax,Collar,1a Costilla - 1a Costilla,1a Costilla,1a Costilla,,Trycophyto,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,497,497_1a_Costilla_1a_Costilla.png,
3,TÓRAX,Tronco,Tórax,Collar,7a Costilla - 7a Costilla,7a Costilla,7a Costilla,Hongo,Trycophyto,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,498,498_7a_Costilla_7a_Costilla.png,
3,TÓRAX,Tronco,Tórax,Collar,1a Costilla - Vejiga,1a Costilla,Vejiga,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal del torso masculino (sin camisa) mostrando tórax,Manual Biomagnetismo - Tórax/Abdomen/Espalda,Tablas Holoacademia - Tronco,⏳ PENDIENTE - GENERAR,499,499_1a_Costilla_Vejiga.png,
